"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.113969333E0,-3.301833801E0,3.694317627E-1,8.776399384E0,9.384229985E0
3.123992333E0,-3.288212128E0,8.755293274E-1,7.906258850E0,8.607428164E0
3.134015333E0,-3.069516907E0,1.226250000E0,7.326065369E0,8.037216987E0
3.144038333E0,-2.711461487E0,1.357077942E0,7.084018707E0,7.705647603E0
3.154061333E0,-2.313588867E0,1.503623199E0,7.031178589E0,7.553214450E0
3.164084333E0,-2.165397034E0,1.732497253E0,6.971752167E0,7.503054000E0
3.174107333E0,-2.341281281E0,1.925296326E0,7.085964661E0,7.707091484E0
3.184130333E0,-2.596350861E0,1.991159363E0,7.063661041E0,7.784668311E0
3.194153333E0,-2.685116272E0,1.876048737E0,6.997049561E0,7.725808101E0
3.204176333E0,-2.927911377E0,2.000589752E0,6.998247070E0,7.845411809E0
3.214199333E0,-3.538042603E0,2.404150543E0,6.957980804E0,8.167691361E0
3.224222333E0,-3.781436462E0,2.745889893E0,6.954987030E0,8.379201490E0
