"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.797472312E1,-9.764195251E-1,-7.570357361E0,1.186283112E0,7.724698912E0
1.798474113E1,-5.757028198E-1,-7.346872101E0,1.940414886E0,7.620575656E0
1.799475912E1,1.047821045E-3,-7.200626221E0,2.564317474E0,7.643607995E0
1.800477712E1,5.836363220E-1,-7.184459839E0,2.877166901E0,7.761132901E0
1.801479512E1,1.207987976E0,-7.291487274E0,2.965034180E0,7.963444563E0
1.802481312E1,1.863325195E0,-7.510332184E0,2.800226898E0,8.229115443E0
1.803483112E1,2.528691559E0,-7.714208221E0,2.588866425E0,8.520887210E0
1.804484912E1,3.402873688E0,-7.861801300E0,2.703977051E0,8.983260038E0
1.805486813E1,4.441414032E0,-8.103997650E0,2.502645721E0,9.574140803E0
1.806488637E1,5.379064178E0,-8.476722565E0,2.053280182E0,1.024720042E1
1.807490438E1,5.972879333E0,-9.248068542E0,1.577120361E0,1.112157219E1
1.808492237E1,6.087840271E0,-1.049617310E1,9.072633362E-1,1.216776790E1
1.809494037E1,5.294789429E0,-1.179996185E1,9.764195251E-1,1.297024633E1
1.810495837E1,4.212390289E0,-1.285421951E1,1.386716309E0,1.359772677E1
1.811497638E1,3.596570892E0,-1.348815125E1,1.787732391E0,1.407343360E1
1.812499437E1,3.548969879E0,-1.359143646E1,2.557731171E0,1.427810635E1
1.813501237E1,4.230951691E0,-1.305689804E1,3.708987122E0,1.421759910E1
1.814503037E1,4.869673462E0,-1.233914062E1,4.385131073E0,1.397130937E1
1.815504838E1,5.717510376E0,-1.129057114E1,4.910538483E0,1.357498839E1
1.816506637E1,6.598428497E0,-1.027762756E1,5.057383118E0,1.321915319E1
1.817508537E1,6.881938934E0,-1.025861710E1,4.885091400E0,1.328399135E1
1.818510337E1,5.859265594E0,-1.153860535E1,4.022584991E0,1.355181156E1
1.819512137E1,4.788242798E0,-1.308848236E1,1.519789581E0,1.401946504E1
1.820513937E1,2.808459778E0,-1.438807983E1,-3.200344849E-1,1.466310710E1
1.821515737E1,-3.803590393E-1,-1.475242218E1,-1.789528656E0,1.486543124E1
1.822517538E1,-2.607876892E0,-1.436817123E1,-1.671274567E0,1.469824905E1
1.823519337E1,-3.184178467E0,-1.335088669E1,5.954617310E-1,1.373825835E1
1.824521137E1,-2.543211365E0,-1.125060425E1,2.340532837E0,1.176954179E1
1.825522937E1,-1.305884399E0,-9.272168427E0,1.872306519E0,9.549029956E0
1.826524738E1,-1.024020538E0,-7.823780365E0,7.140151978E-2,7.890833634E0
1.827526537E1,-1.135538635E0,-6.674470367E0,-1.139729919E0,6.865638133E0
1.828528337E1,-7.774832153E-1,-6.562203827E0,-1.668280792E0,6.815435424E0
1.829530137E1,-6.496490479E-1,-6.790628815E0,-2.253713379E0,7.184281981E0
1.830532038E1,-4.415817261E-1,-7.152875519E0,-2.069596252E0,7.459346570E0
1.831533837E1,-2.477348328E-1,-7.814349976E0,-1.635049896E0,7.987416745E0
1.832535637E1,-6.099815369E-1,-9.225615234E0,-1.749262390E0,9.409780701E0
1.833537437E1,-9.699829102E-1,-1.125269989E1,-8.436456299E-1,1.132589333E1
1.834539238E1,-1.460512848E0,-1.325837906E1,-2.290237427E-1,1.334054590E1
1.835541037E1,-2.313588867E0,-1.495959137E1,1.468446350E-1,1.513815150E1
1.836542837E1,-3.477568359E0,-1.576925766E1,5.679190063E-1,1.615814039E1
1.837544637E1,-4.421655121E0,-1.485106705E1,1.109492798E0,1.553499922E1
1.838546438E1,-5.068609772E0,-1.296663574E1,1.917213135E0,1.405347479E1
1.839548237E1,-5.275928650E0,-1.102666992E1,2.116149445E0,1.240568262E1
1.840550037E1,-4.529281311E0,-9.230854340E0,1.412462769E0,1.037873365E1
1.841551938E1,-3.112477570E0,-8.312663727E0,8.970845032E-1,8.921471597E0
1.842553737E1,-1.765578461E0,-7.557334442E0,1.130449219E0,7.842734638E0
1.843555537E1,-7.081773376E-1,-7.033274231E0,1.225202179E0,7.174230407E0
1.844557337E1,5.643264771E-2,-6.680457916E0,1.657652893E0,6.883277978E0
1.845559138E1,6.153703308E-1,-6.458619232E0,1.760938110E0,6.722599650E0
1.846560937E1,1.097667389E0,-6.353837128E0,1.253193970E0,6.568608305E0
1.847562737E1,1.331780548E0,-6.433172150E0,1.010847931E0,6.646890767E0
1.848564537E1,1.744622040E0,-6.633755035E0,7.897576904E-1,6.904645475E0
1.849566338E1,2.107168121E0,-6.680607605E0,4.737648010E-1,7.021048964E0
1.850568137E1,1.556912384E0,-7.458090820E0,-5.337899780E-1,7.637540612E0
1.851569937E1,1.207987976E0,-8.277486877E0,-3.966751099E-1,8.374567159E0
1.852571737E1,9.464817810E-1,-9.331744537E0,-5.721102905E-1,9.397052413E0
1.853573638E1,8.616082764E-1,-1.008572662E1,-8.400531006E-1,1.015726044E1
1.854575437E1,1.220262451E0,-1.060843964E1,-6.759942627E-1,1.069976636E1
1.855577237E1,1.896107025E0,-1.073971664E1,-3.135978699E-1,1.091031984E1
1.856579037E1,2.142943726E0,-1.084629501E1,-2.998265076E-1,1.106002800E1
1.857580837E1,2.246079254E0,-1.051099228E1,-4.120930481E-1,1.075619130E1
1.858582637E1,2.255509644E0,-1.004635849E1,-3.204835510E-1,1.030142477E1
1.859584437E1,2.049837341E0,-9.599088593E0,-1.887574768E-1,9.817329796E0
1.860586237E1,1.900597687E0,-9.243577881E0,-9.235794067E-2,9.437400786E0
1.861588037E1,1.710942078E0,-9.033863983E0,-1.347198486E-3,9.194456105E0
1.862589837E1,1.568588104E0,-8.860225067E0,1.083746338E-1,8.998655563E0
1.863591637E1,1.455573120E0,-8.666677551E0,-6.586303711E-3,8.788062145E0
1.864593438E1,1.419797516E0,-8.500373383E0,-1.094224548E-1,8.618825088E0
1.865595337E1,1.272653503E0,-8.392298126E0,-2.080673218E-2,8.488271184E0
1.866597137E1,1.060245209E0,-8.269703064E0,1.833686829E-1,8.339408417E0
1.867598937E1,8.274792480E-1,-8.092172241E0,4.831951904E-1,8.148708553E0
1.868600738E1,4.773573303E-1,-7.992180176E0,9.322613525E-1,8.060516436E0
1.869602537E1,-1.496887207E-4,-7.952812042E0,1.267115021E0,8.053123610E0
1.870604337E1,-5.789959717E-1,-7.960745544E0,1.422342224E0,8.107512773E0
1.871606137E1,-1.196761322E0,-7.957901459E0,1.514849854E0,8.188724160E0
1.872607938E1,-1.834884338E0,-7.981851654E0,1.541644135E0,8.333872029E0
1.873609737E1,-2.369871826E0,-8.110284576E0,1.525028687E0,8.585960685E0
1.874611537E1,-2.559826813E0,-8.510851593E0,1.628463593E0,9.035441429E0
1.875613337E1,-2.060315552E0,-9.183552704E0,1.478774872E0,9.527293192E0
1.876615138E1,-9.114546204E-1,-1.026460464E1,1.444795532E0,1.040578167E1
1.877616937E1,1.803749084E-1,-1.167437302E1,1.442699890E0,1.176456134E1
1.878618837E1,9.765692139E-1,-1.303564224E1,1.632355499E0,1.317369502E1
1.879620638E1,1.542691956E0,-1.412717239E1,2.133962402E0,1.437047994E1
1.880622437E1,1.927541656E0,-1.465811829E1,2.918480988E0,1.506961777E1
1.881624237E1,2.310894470E0,-1.464374817E1,3.361110535E0,1.520120580E1
1.882626037E1,2.814297638E0,-1.433104843E1,3.291355591E0,1.497104679E1
1.883627838E1,3.119213562E0,-1.350940704E1,2.848576355E0,1.415443249E1
1.884629637E1,3.230432281E0,-1.246353195E1,1.901495819E0,1.301503007E1
1.885631437E1,3.275488586E0,-1.139235947E1,1.170865173E0,1.191157441E1
1.886633237E1,3.129093018E0,-1.038240967E1,6.253994751E-1,1.086171157E1
1.887635038E1,2.818488922E0,-9.348359985E0,-9.026229858E-2,9.764418134E0
1.888636837E1,2.191143494E0,-8.335566101E0,-6.231541443E-1,8.641243725E0
1.889638737E1,1.124311981E0,-7.231162720E0,-7.858657837E-1,7.360120701E0
1.890640537E1,1.014889526E-1,-6.160888367E0,-9.958790588E-1,6.241684114E0
1.891642338E1,-6.900650024E-1,-5.431754608E0,-1.268462219E0,5.620422069E0
1.892644137E1,-1.727407837E0,-4.949457550E0,-1.196162567E0,5.376976173E0
1.893645937E1,-2.846780090E0,-4.954397278E0,-7.530839539E-1,5.763449029E0
1.894647737E1,-3.859274597E0,-5.415139160E0,-4.659809875E-1,6.665948606E0
1.895649538E1,-4.765490112E0,-6.669979706E0,-4.128414917E-1,8.207859854E0
1.896651337E1,-4.961432648E0,-9.217382355E0,-7.848179626E-1,1.049723252E1
1.897653137E1,-4.561464386E0,-1.176343781E1,-1.273401947E0,1.268096916E1
1.898654937E1,-3.473676453E0,-1.455363556E1,-1.170565796E0,1.500816312E1
1.899656737E1,-1.868414612E0,-1.773946060E1,-2.150577850E0,1.796675877E1
1.900658537E1,7.813751221E-2,-2.196786758E1,-1.776655426E0,2.203973267E1
1.901660437E1,1.747765503E0,-2.755425064E1,-1.825453949E0,2.766990594E1
1.902662238E1,4.625381470E0,-2.661031357E1,-3.892056427E0,2.728829502E1
1.903664037E1,7.564669189E0,-1.741553421E1,-6.738836517E0,2.014787754E1
1.904665837E1,7.425159302E0,-1.116079102E1,-6.126160583E0,1.473859187E1
1.905667612E1,9.088949432E0,-7.326514435E0,-2.989134064E0,1.205079823E1
1.906669412E1,9.410480804E0,-3.738625488E0,-3.233126678E0,1.062956150E1
1.907671212E1,8.409212952E0,-1.586850128E0,-2.088157654E-1,8.560172885E0
1.908673013E1,5.647755432E0,-2.235301666E0,7.298822021E-1,6.117715504E0
1.909674812E1,2.789449310E0,-3.784280548E0,9.020242310E-1,4.787008924E0
1.910676612E1,1.146316223E0,-5.012925568E0,1.979932709E0,5.510317338E0
1.911678412E1,1.002914429E-1,-5.846092987E0,2.938239899E0,6.543708069E0
1.912680213E1,-1.451381836E0,-6.448739777E0,2.899171143E0,7.217890776E0
1.913682112E1,-2.516417084E0,-7.433990936E0,2.900368652E0,8.367121040E0
1.914683912E1,-2.816393280E0,-8.256680145E0,2.827769623E0,9.170666234E0
1.915685712E1,-2.765199738E0,-8.623567200E0,2.433788910E0,9.377396723E0
1.916687512E1,-2.425106964E0,-8.825497284E0,2.215842133E0,9.417032571E0
1.917689312E1,-1.929637299E0,-9.300309906E0,1.844314728E0,9.675782204E0
1.918691112E1,-1.196312256E0,-9.802964630E0,1.103954315E0,9.937202508E0
1.919692912E1,-4.664300537E-1,-9.845925293E0,2.035766602E-2,9.856988196E0
1.920694712E1,4.760101318E-2,-9.463919678E0,-6.057902527E-1,9.483407792E0
1.921696512E1,1.363664246E-1,-8.970845032E0,-5.971083069E-1,8.991729239E0
1.922698312E1,-1.275347900E-1,-8.633596344E0,-2.251318359E-1,8.637472738E0
1.923700113E1,-1.204994202E-1,-8.315058746E0,4.716691589E-1,8.329297321E0
1.924701912E1,1.660047913E-1,-7.951464844E0,1.337019653E0,8.064798343E0
1.925703712E1,5.462141418E-1,-7.612868958E0,2.105970612E0,7.917653432E0
1.926705612E1,1.009800110E0,-7.348668365E0,2.593506775E0,7.858046857E0
1.927707413E1,1.525477753E0,-7.238198090E0,2.733016663E0,7.885935204E0
1.928709212E1,2.244732056E0,-7.113357697E0,2.791245575E0,7.964278472E0
1.929711012E1,3.075953522E0,-7.164700928E0,2.807411957E0,8.287097884E0
1.930712812E1,3.916755066E0,-7.499404907E0,2.525099030E0,8.829392353E0
1.931714613E1,5.034929810E0,-7.831863556E0,2.103126526E0,9.545247306E0
1.932716412E1,6.138884125E0,-8.317603455E0,1.703757019E0,1.047717584E1
1.933718212E1,6.957980804E0,-9.024433594E0,1.252744904E0,1.146399879E1
1.934720012E1,7.205416260E0,-1.012494507E1,5.035528564E-1,1.243728675E1
1.935721813E1,6.963070221E0,-1.157617722E1,-1.648072815E-1,1.350997362E1
1.936723612E1,6.144123230E0,-1.288176224E1,8.158035278E-2,1.427223542E1
1.937725512E1,5.151088257E0,-1.364457596E1,7.918533325E-1,1.460599860E1
1.938727313E1,4.428540802E0,-1.386806122E1,1.809287567E0,1.466999036E1
1.939729112E1,4.161795502E0,-1.341869568E1,3.151546326E0,1.439840893E1
1.940730912E1,4.474195862E0,-1.251083359E1,4.185146942E0,1.393035680E1
1.941732712E1,5.031786346E0,-1.137080429E1,4.504882050E0,1.322527982E1
1.942734513E1,5.660329285E0,-1.040980270E1,4.496798859E0,1.267377292E1
1.943736312E1,5.672304382E0,-1.070738388E1,4.424050140E0,1.289943124E1
1.944738112E1,5.057233429E0,-1.230516129E1,2.808010712E0,1.359696762E1
1.945739912E1,4.339476013E0,-1.337423813E1,8.277786255E-1,1.408497480E1
1.946741713E1,2.246228943E0,-1.380519196E1,-5.638774109E-1,1.399810084E1
1.947743512E1,-3.770658875E-1,-1.302740936E1,-1.177900543E0,1.308598575E1
1.948745312E1,-1.642384644E0,-1.178783707E1,1.130149841E-1,1.190223939E1
1.949747212E1,-1.699565735E0,-1.078432388E1,1.488804016E0,1.101847098E1
1.950749013E1,-1.112785950E0,-9.704170074E0,1.810784454E0,9.934190946E0
1.951750812E1,-9.460327148E-1,-9.090296631E0,1.085692291E0,9.203651367E0
1.952752612E1,-7.789801025E-1,-8.453969879E0,-4.354444885E-1,8.500942808E0
1.953754412E1,-7.364685059E-1,-7.953410797E0,-9.150471497E-1,8.039679126E0
1.954756213E1,-5.580395508E-1,-7.821385345E0,-1.529519348E0,7.989049149E0
1.955758012E1,-4.119433594E-1,-7.840096436E0,-2.217189331E0,8.157986147E0
1.956759812E1,-2.332150269E-1,-7.708520050E0,-2.157164154E0,8.008060177E0
1.957761612E1,-1.666035461E-1,-7.901468811E0,-2.395019531E0,8.258152618E0
1.958763412E1,-2.242337036E-1,-8.876391449E0,-1.651515656E0,9.031506512E0
1.959765212E1,-4.067042542E-1,-1.008901978E1,-5.590873718E-1,1.011268051E1
1.960767012E1,-5.071453857E-1,-1.135673355E1,4.143383789E-1,1.137559975E1
1.961768913E1,-8.134085083E-1,-1.255214767E1,1.020727386E0,1.261982286E1
1.962770712E1,-1.328936462E0,-1.357152786E1,9.722282410E-1,1.367105221E1
1.963772512E1,-1.926942902E0,-1.362391891E1,1.336121521E0,1.382423583E1
1.964774312E1,-2.420017548E0,-1.279269745E1,1.655706940E0,1.312444126E1
1.965776113E1,-2.767445068E0,-1.158740387E1,1.811383209E0,1.205021949E1
1.966777912E1,-2.509531403E0,-1.030038025E1,1.417552185E0,1.069602895E1
1.967779712E1,-2.058818665E0,-9.362580414E0,8.213420105E-1,9.621395377E0
1.968781512E1,-1.466201019E0,-8.618777161E0,4.740641785E-1,8.755444136E0
1.969783313E1,-9.455836487E-1,-8.002808075E0,5.789959717E-1,8.079251318E0
1.970785112E1,-5.999523926E-1,-7.522456970E0,8.928932190E-1,7.598984145E0
1.971786912E1,-5.715115356E-1,-7.378007355E0,9.153465271E-1,7.456505698E0
1.972788712E1,-3.772155762E-1,-7.207062836E0,6.442602539E-1,7.245627480E0
1.973790612E1,-8.472381592E-2,-7.381749573E0,3.498225403E-1,7.390519649E0
1.974792412E1,2.899470520E-1,-7.375462646E0,2.624043274E-1,7.385822539E0
1.975794212E1,4.903802490E-1,-7.356302490E0,5.267546082E-1,7.391422700E0
1.976796012E1,1.543290710E-1,-8.005352783E0,5.116360474E-1,8.023170327E0
1.977797812E1,-1.044827271E-1,-8.526868286E0,-1.652563477E-1,8.529109512E0
1.978799612E1,-2.836601257E-1,-9.198521576E0,-4.287084961E-1,9.212874319E0
1.979801412E1,-9.235794067E-2,-9.708211670E0,-3.571572876E-1,9.715218224E0
1.980803213E1,3.989204407E-1,-9.926757202E0,-2.912942505E-1,9.939039109E0
1.981805012E1,6.926097107E-1,-1.014200958E1,1.047821045E-1,1.016617164E1
1.982806812E1,9.675878906E-1,-9.974807281E0,-5.987548828E-4,1.002162696E1
1.983808612E1,1.153351593E0,-9.819280701E0,-2.210902405E-1,9.889255496E0
1.984810413E1,1.314266968E0,-9.676777039E0,-2.475851440E-1,9.768756826E0
1.985812312E1,1.382525024E0,-9.570348358E0,-1.541793823E-1,9.670921074E0
1.986814112E1,1.437760162E0,-9.375603333E0,-1.104702759E-1,9.485847132E0
1.987815912E1,1.514101410E0,-9.154213715E0,-1.264869690E-1,9.279446684E0
1.988817713E1,1.543141022E0,-8.982520752E0,-1.402583313E-1,9.115187089E0
1.989819512E1,1.546134796E0,-8.771459656E0,-2.692900085E-1,8.910754985E0
1.990821312E1,1.556912384E0,-8.586294708E0,-3.261717224E-1,8.732400642E0
1.991823112E1,1.542991333E0,-8.422385559E0,-1.990859985E-1,8.564872211E0
1.992824913E1,1.467248840E0,-8.319250031E0,1.139131165E-1,8.448415025E0
1.993826712E1,1.383273468E0,-8.352480927E0,5.933660889E-1,8.487017523E0
1.994828512E1,1.138083344E0,-8.471782837E0,1.128652954E0,8.622076062E0
1.995830312E1,7.321275330E-1,-8.465795288E0,1.558858337E0,8.639197874E0
1.996832113E1,2.627037048E-1,-8.255482635E0,1.816023560E0,8.456946751E0
1.997834012E1,-3.549119568E-1,-7.881859589E0,1.678609314E0,8.066436778E0
1.998835812E1,-1.088686066E0,-7.739355927E0,1.416803741E0,7.942933989E0
1.999837613E1,-1.760938110E0,-7.878117371E0,1.180445251E0,8.158375287E0
2.000839412E1,-2.050585785E0,-8.516390076E0,9.812095642E-1,8.814566024E0
2.001841212E1,-1.600771179E0,-9.379794617E0,8.981323242E-1,9.557701454E0
2.002843012E1,-1.001866608E0,-1.071232361E1,1.082099762E0,1.081335071E1
2.003844813E1,-1.942959595E-1,-1.204245758E1,1.110091553E0,1.209507498E1
2.004846612E1,8.123606873E-1,-1.300375854E1,1.403930511E0,1.310452926E1
2.005848392E1,1.574725342E0,-1.374576553E1,2.063459015E0,1.398869876E1
2.006850192E1,2.257305908E0,-1.417043243E1,2.787952423E0,1.461743015E1
2.007851992E1,2.885998535E0,-1.409454025E1,3.301085358E0,1.476083389E1
2.008853792E1,3.503314819E0,-1.369307510E1,3.256627808E0,1.450445260E1
2.009855692E1,4.046684875E0,-1.285182449E1,2.998414764E0,1.380346125E1
2.010857492E1,4.100722504E0,-1.168275558E1,2.301464081E0,1.259362696E1
2.011859292E1,3.748954010E0,-1.066247726E1,1.278042297E0,1.137437777E1
2.012861092E1,3.221750336E0,-9.871821442E0,3.116519165E-1,1.038892009E1
2.013862892E1,2.479743347E0,-9.137149200E0,-4.393363953E-1,9.477849917E0
2.014864692E1,1.702858887E0,-8.175548859E0,-1.021924896E0,8.413302444E0
2.015866492E1,7.685018921E-1,-7.113208008E0,-1.166374512E0,7.249051857E0
2.016868292E1,-3.251239014E-1,-6.115233307E0,-1.441053314E0,6.291138101E0
2.017870092E1,-1.267564087E0,-5.365592194E0,-1.778900757E0,5.793167200E0
2.018871892E1,-2.026036835E0,-4.855902100E0,-2.055375824E0,5.648821137E0
2.019873692E1,-2.700085144E0,-4.725523224E0,-1.873953094E0,5.756103693E0
2.020875492E1,-3.454815674E0,-4.965474243E0,-1.466350708E0,6.224296763E0
2.021877392E1,-4.011208649E0,-5.922883301E0,-1.280137939E0,7.266986622E0
2.022879192E1,-4.269870758E0,-8.342751160E0,-1.098565521E0,9.436108277E0
2.023880992E1,-4.075125732E0,-1.184636536E1,-1.433868256E0,1.260948056E1
2.024882792E1,-3.239862671E0,-1.516361710E1,-2.206411743E0,1.566206392E1
2.025884592E1,-1.933529205E0,-1.892694122E1,-3.111429749E0,1.927819064E1
2.026886392E1,-2.531236267E-1,-2.404225388E1,-2.708467712E0,2.419565747E1
2.027888192E1,1.614542542E0,-3.018952057E1,-2.300865326E0,3.032009039E1
2.028889992E1,4.558919678E0,-2.806304260E1,-3.620670776E0,2.866055417E1
2.029891792E1,7.587870941E0,-1.767060379E1,-5.953719177E0,2.013138832E1
2.030893592E1,8.662186890E0,-1.145762375E1,-6.178701324E0,1.563607923E1
2.031895392E1,8.374185791E0,-7.336393890E0,-4.376598816E0,1.196262012E1
2.032897292E1,6.595135345E0,-4.511468353E0,-2.106719055E0,8.263620399E0
2.033899092E1,6.374194794E0,-2.503543854E0,-1.055904236E0,6.929143154E0
2.034900892E1,5.353168030E0,-2.124082947E0,-3.305126953E-1,5.768654519E0
2.035902692E1,3.456761627E0,-2.935246124E0,1.428778839E0,4.754606159E0
2.036904492E1,1.388362885E0,-3.892954559E0,2.121837616E0,4.645948942E0
2.037906292E1,-2.580633545E-1,-4.949756927E0,2.856809235E0,5.720843412E0
2.038908092E1,-1.489702148E0,-5.932313690E0,3.963757324E0,7.288547889E0
2.039909892E1,-2.599943390E0,-7.052584076E0,3.362757111E0,8.234487426E0
2.040911692E1,-3.151845703E0,-8.090825043E0,2.529290314E0,9.043942210E0
2.041913492E1,-3.226540375E0,-8.821755066E0,1.780846710E0,9.560614009E0
2.042915292E1,-2.929408264E0,-9.258846130E0,1.295256500E0,9.797211534E0
2.043917092E1,-1.992805939E0,-9.723030853E0,6.111790466E-1,9.943950136E0
2.044918992E1,-9.068142700E-1,-1.026385620E1,-1.917512512E-1,1.030562103E1
2.045920792E1,1.264869690E-1,-1.041833496E1,-1.071621552E0,1.047406679E1
2.046922592E1,1.032253418E0,-9.812245331E0,-1.396146698E0,9.964684197E0
2.047924392E1,1.373094635E0,-9.044791260E0,-1.103954315E0,9.214789902E0
2.048926192E1,1.029109955E0,-8.623267822E0,-5.610333252E-1,8.702561326E0
2.049927992E1,7.095245361E-1,-8.341403961E0,1.523831177E-1,8.372912619E0
2.050929792E1,6.764433289E-1,-8.049510956E0,1.102158051E0,8.152726818E0
2.051931592E1,6.851252747E-1,-7.858508148E0,2.123783569E0,8.169210709E0
2.052933392E1,9.373507690E-1,-7.702532501E0,2.843337250E0,8.263909493E0
2.053935192E1,1.356928253E0,-7.487729187E0,3.209924927E0,8.258992717E0
2.054936992E1,1.800306244E0,-7.218439178E0,3.182980957E0,8.091868419E0
2.055938792E1,2.342478790E0,-6.968309326E0,3.044069824E0,7.956814868E0
2.056940692E1,3.049009552E0,-6.995103607E0,2.821183319E0,8.135539874E0
2.057942492E1,3.936663666E0,-7.206913147E0,2.519410858E0,8.589781662E0
2.058944292E1,5.136718140E0,-7.533833313E0,2.417173462E0,9.433305104E0
2.059946092E1,6.361770630E0,-8.050109711E0,2.248474274E0,1.050390539E1
2.060947892E1,6.792874146E0,-8.954079895E0,1.516795807E0,1.134104737E1
2.061949692E1,6.731352081E0,-1.020068756E1,2.773731995E-1,1.222464983E1
2.062951492E1,5.900130615E0,-1.215592163E1,1.550775146E-1,1.351303153E1
2.063953292E1,4.277504883E0,-1.379411499E1,1.010997620E0,1.447745739E1
2.064955092E1,3.053500214E0,-1.435365143E1,1.834135895E0,1.478902388E1
2.065956892E1,2.761906586E0,-1.389186172E1,2.506687317E0,1.438386010E1
2.066958692E1,3.754492493E0,-1.251652176E1,3.448828125E0,1.351495269E1
2.067960592E1,4.986131287E0,-1.115450409E1,3.979324951E0,1.284988302E1
2.068962392E1,6.404282227E0,-9.974956970E0,4.402944031E0,1.264517748E1
2.069964192E1,7.493117981E0,-9.847571869E0,4.655169525E0,1.322089604E1
2.070965992E1,6.914122009E0,-1.131571884E1,3.541036377E0,1.372550599E1
2.071967792E1,5.287604370E0,-1.271171585E1,1.257684631E0,1.382491412E1
2.072969592E1,3.025957489E0,-1.338022568E1,-5.774990845E-1,1.373027178E1
2.073971392E1,4.200265503E-1,-1.344788498E1,-1.871258698E0,1.358394795E1
2.074973192E1,-7.680528259E-1,-1.308279419E1,-1.005309448E0,1.314382197E1
2.075974992E1,-9.740245056E-1,-1.221280334E1,1.104253693E0,1.230124650E1
2.076976792E1,-1.144519958E0,-1.090736801E1,1.762135620E0,1.110791271E1
2.077978592E1,-1.396595764E0,-9.284143524E0,1.174457703E0,9.461773174E0
2.078980392E1,-1.325194244E0,-8.013585663E0,4.818479919E-1,8.136699113E0
2.079982292E1,-7.662565613E-1,-7.905809784E0,-7.325765991E-1,7.976568556E0
2.080984092E1,-2.058219910E-1,-7.777825928E0,-1.566791840E0,7.936735823E0
2.081985892E1,-1.176553345E-1,-7.803722076E0,-1.935026093E0,8.040910832E0
2.082987692E1,-2.803669739E-1,-8.334218903E0,-2.234403534E0,8.633097330E0
2.083989492E1,-4.436773682E-1,-9.282946014E0,-1.850302277E0,9.475946118E0
2.084991292E1,-4.861889648E-1,-1.049452652E1,-7.059320068E-1,1.052947323E1
2.085993092E1,-8.298742676E-1,-1.193078979E1,5.019062805E-1,1.197014396E1
2.086994892E1,-1.387764130E0,-1.422506882E1,1.061891785E0,1.433199520E1
2.087996692E1,-2.148631897E0,-1.610081818E1,1.270557861E0,1.629316673E1
2.088998492E1,-2.838397522E0,-1.593017303E1,1.386117554E0,1.624032744E1
2.090000292E1,-3.273093567E0,-1.389769958E1,1.646276550E0,1.437252315E1
2.091002092E1,-3.656895447E0,-1.129955246E1,2.348316650E0,1.210650078E1
2.092003992E1,-3.709286499E0,-9.247619476E0,2.150727539E0,1.019327726E1
2.093005792E1,-3.615431671E0,-8.159382477E0,9.630972290E-1,8.976325799E0
2.094007592E1,-3.331023102E0,-7.542515259E0,4.116439819E-1,8.255586115E0
2.095009392E1,-2.578537903E0,-7.248227234E0,3.552113342E-1,7.701417457E0
2.096011192E1,-1.741029510E0,-7.207212524E0,5.902226257E-1,7.437974111E0
2.097012992E1,-1.017883301E0,-7.107669525E0,9.624984741E-1,7.244408589E0
2.098014792E1,-2.330653381E-1,-7.182813263E0,1.273551636E0,7.298565584E0
2.099016592E1,4.439767456E-1,-7.379055176E0,1.699565735E0,7.585255060E0
2.100018392E1,1.099014587E0,-7.148684235E0,9.219328308E-1,7.291191912E0
2.101020192E1,1.150058441E0,-7.646548920E0,1.749861145E-1,7.734530686E0
2.102021992E1,8.506809998E-1,-8.163873138E0,4.459226990E-1,8.220178212E0
2.103023792E1,6.730004883E-1,-8.717571716E0,-1.654060364E-1,8.745075497E0
2.104025692E1,6.709048462E-1,-9.253756714E0,-7.541317749E-1,9.308643369E0
2.105027492E1,3.508703613E-1,-9.604178009E0,-1.081201630E0,9.671212034E0
2.106029262E1,4.089495850E-1,-9.891430664E0,-1.025816803E0,9.952886037E0
2.107031063E1,7.813751221E-1,-1.001028351E1,-7.840695190E-1,1.007130021E1
2.108032862E1,1.265917511E0,-9.926607513E0,-5.972579956E-1,1.002480927E1
2.109034662E1,1.731748810E0,-9.851014709E0,-1.613644409E-1,1.000337359E1
2.110036462E1,2.058369598E0,-9.698332214E0,1.475930786E-1,9.915458480E0
2.111038263E1,2.198478241E0,-9.416019287E0,2.694396973E-1,9.673020394E0
2.112040062E1,2.203717346E0,-9.191336517E0,3.535647583E-1,9.458437776E0
2.113041862E1,2.104773102E0,-9.041348419E0,2.917433167E-1,9.287688906E0
2.114043662E1,1.930385742E0,-8.944799194E0,1.625619507E-1,9.152171771E0
2.115045562E1,1.724563751E0,-8.902736664E0,-2.020797729E-2,9.068254992E0
2.116047362E1,1.676064606E0,-8.837472382E0,-9.550140381E-2,8.995511724E0
2.117049162E1,1.390757904E0,-8.894503784E0,-1.820214844E-1,9.004417634E0
2.118050963E1,1.041983185E0,-8.784632263E0,-7.798782349E-2,8.846557243E0
2.119052762E1,7.114704895E-1,-8.671018524E0,3.454815674E-1,8.707014989E0
2.120054562E1,4.367916870E-1,-8.497828674E0,8.807684326E-1,8.554509465E0
2.121056362E1,2.053729248E-1,-8.133186951E0,1.508413239E0,8.274431613E0
2.122058163E1,-6.661148071E-2,-7.636070709E0,1.940414886E0,7.879036927E0
2.123059962E1,-4.796026611E-1,-7.015311584E0,2.043700104E0,7.322658360E0
2.124061762E1,-1.067130890E0,-6.508016510E0,1.692081299E0,6.808537754E0
2.125063562E1,-1.706152039E0,-6.523135071E0,1.393003235E0,6.884962160E0
